"SAGDP9S Real GDP by state 1/"
"(millions of chained 1997 dollars)" 
"Bureau of Economic Analysis" 
"State or DC"
"GeoFips","GeoName","LineCode","Description","1995","1996","1997"
"06000","California","11","      Construction",34082.1,34922.2,37700.5
"06000","California","12","      Manufacturing",122956.6,131398.5,147777.5
"06000","California","13","          Durable goods manufacturing",76141.3,84007.3,98129.3
"06000","California","14","              Lumber and wood products",2755.3,2764.0,3194.3
"06000","California","15","              Furniture and fixtures",1927.7,2091.5,2374.5
"06000","California","16","              Stone, clay, and glass products",2662.4,2607.8,3149.8
"06000","California","17","              Primary metal industries",1959.0,2164.6,2483.1
"06000","California","18","              Fabricated metal products",6869.8,7302.6,7536.9
"06000","California","19","              Industrial machinery and equipment",17218.0,18615.2,21573.5
"06000","California","20","              Electronic and other electric equipment 2/",18913.9,22863.8,30143.2
"06000","California","21","              Motor vehicles and equipment",2876.9,2463.1,2721.0
"06000","California","22","              Other transportation equipment",6541.5,7306.6,7810.8
"06000","California","23","              Instruments and related products 2/",12154.4,12892.3,13507.1
"06000","California","24","              Miscellaneous manufacturing industries",2798.4,3123.8,3635.2
"06000","California","25","          Nondurable goods manufacturing",47206.0,47515.2,49648.2
"06000","California","26","              Food and kindred products",15057.2,13414.7,13401.9
"06000","California","27","              Tobacco products",2.3,2.7,6.1
"06000","California","28","              Textile mill products",664.8,762.1,852.4
"06000","California","29","              Apparel and other textile products",4320.2,4671.3,4819.4
"06000","California","30","              Paper and allied products",2166.5,2445.5,2703.2
"06000","California","31","              Printing and publishing",9439.2,9759.9,10229.4
"06000","California","32","              Chemicals and allied products",7764.9,7539.6,8055.2
"06000","California","33","              Petroleum and coal products",4444.1,5435.5,5487.7
"06000","California","34","              Rubber and miscellaneous plastics products",3134.8,3323.1,3869.1
"06000","California","35","              Leather and leather products",234.4,198.2,223.7
"06000","California","36","      Transportation and public utilities",66262.2,69669.3,71979.1
"06000","California","37","          Transportation",26254.6,28234.2,30136.8
"06000","California","38","              Railroad transportation",1135.2,978.9,1054.7
"06000","California","39","              Local and interurban passenger transit",1558.1,1580.6,1800.4
"06000","California","40","              Trucking and warehousing",9484.2,10324.6,10976.8
"06000","California","41","              Water transportation",1713.5,1869.6,2030.7
"06000","California","42","              Transportation by air",8699.0,9600.2,10237.5
"06000","California","43","              Pipelines, except natural gas",231.8,277.7,311.9
"06000","California","44","              Transportation services",3434.2,3604.5,3724.8
"06000","California","45","          Communications",23138.7,24704.8,25167.8
"06000","California","46","          Electric, gas, and sanitary services",16859.1,16719.7,16674.5
"06000","California","47","      Wholesale trade",61319.8,67452.7,74308.4
"06000","California","48","      Retail trade",83454.9,88898.5,96367.4
"06000","California","49","      Finance, insurance, and real estate",204947.0,207582.1,217198.1
"06000","California","50","          Depository institutions 3/",25265.0,22701.2,21729.8
"06000","California","51","          Nondepository institutions 3/",3096.3,3643.0,5666.1
"06000","California","52","          Security and commodity brokers",6067.7,8033.0,11107.7
"06000","California","53","          Insurance carriers",14063.1,13365.6,12806.5
"06000","California","54","          Insurance agents, brokers, and services",6324.8,5984.9,6067.2
"06000","California","55","          Real estate",147441.3,150194.5,155734.6
"06000","California","56","          Holding and other investment offices",3642.6,4048.8,4086.3
"06000","California","57","      Services",225232.5,236430.1,245037.4
"06000","California","58","          Hotels and other lodging places",6872.6,7266.2,7431.6
"06000","California","59","          Personal services",7436.0,7569.0,7895.4
"06000","California","60","          Business services 4/",53830.0,60304.6,64785.5
"06000","California","61","          Automotive repair, services, and parking",10354.0,10819.0,10866.0
"06000","California","62","          Miscellaneous repair services",4391.7,4377.3,4401.7
"06000","California","63","          Motion pictures",12296.1,12937.8,14243.0
"06000","California","64","          Amusement and recreation services",10102.6,10661.5,11370.7
"06000","California","65","          Health services",49705.1,49670.1,49826.5
"06000","California","66","          Legal services",15539.9,15921.6,15935.1
"06000","California","67","          Educational services",6469.8,6550.5,6715.0
"06000","California","68","          Social services",5205.1,5161.8,5265.5
"06000","California","69","          Membership organizations",5655.8,5737.4,5874.8
"06000","California","70","          Other services 4/",34700.4,36900.1,37925.9
"06000","California","71","          Private households",2580.9,2546.2,2500.8
"06000","California","72","  Government and government enterprises",117557.7,115734.8,116063.0
"06000","California","73","      Federal civilian",20239.3,19738.2,19218.9
"06000","California","74","      Military",11830.4,10971.3,10264.5
"06000","California","75","      State and local",85501.5,85025.7,86579.6
"06000","California","","Addenda:","","",""
"06000","California","76","  Electronic equipment and instruments 5/",30701.5,35616.5,43650.3
"06000","California","77","  Depository and nondepository institutions 6/",27877.9,26129.2,27395.8
"06000","California","78","  Business services and other services 7/",88562.1,97210.4,102711.3
"08000","Colorado","1","All industry total",116820.7,123144.2,133203.8
"08000","Colorado","2","  Private industries",100605.2,107035.9,116018.2
"08000","Colorado","3","      Agriculture, forestry, and fishing",1609.1,1752.9,1976.4
"08000","Colorado","4","          Farms",1069.1,1165.8,1375.1
"08000","Colorado","5","          Agricultural services, forestry, and fishing",545.2,592.6,601.3
"08000","Colorado","6","      Mining",1953.8,1886.4,2658.5
"08000","Colorado","7","          Metal mining",195.4,201.9,332.5
"08000","Colorado","8","          Coal mining",225.9,208.1,242.2
"08000","Colorado","9","          Oil and gas extraction",1412.2,1349.8,1968.6
"08000","Colorado","10","          Nonmetallic minerals, except fuels",124.7,127.3,115.3
"08000","Colorado","11","      Construction",6144.6,6755.5,7185.1
"08000","Colorado","12","      Manufacturing",13197.0,13376.2,14703.5
"08000","Colorado","13","          Durable goods manufacturing",7701.2,8057.5,8942.4
"08000","Colorado","14","              Lumber and wood products",259.0,262.2,244.4
"08000","Colorado","15","              Furniture and fixtures",164.2,176.7,194.9
"08000","Colorado","16","              Stone, clay, and glass products",421.7,516.4,601.5
"08000","Colorado","17","              Primary metal industries",93.1,83.9,111.1
"08000","Colorado","18","              Fabricated metal products",675.7,711.9,819.8
"08000","Colorado","19","              Industrial machinery and equipment",2005.9,2005.3,2495.1
"08000","Colorado","20","              Electronic and other electric equipment 2/",764.2,940.0,1262.1
"08000","Colorado","21","              Motor vehicles and equipment",122.7,119.5,184.8
"08000","Colorado","22","              Other transportation equipment",1303.3,1414.6,1537.5
"08000","Colorado","23","              Instruments and related products 2/",1756.8,1646.0,1231.8
"08000","Colorado","24","              Miscellaneous manufacturing industries",199.0,217.3,259.4
"08000","Colorado","25","          Nondurable goods manufacturing",5519.9,5321.1,5761.1
"08000","Colorado","26","              Food and kindred products",2497.4,2126.5,2158.7
"08000","Colorado","27","              Tobacco products",0.0,0.0,0.0
"08000","Colorado","28","              Textile mill products",12.5,11.0,10.9
"08000","Colorado","29","              Apparel and other textile products",292.7,291.1,97.1
"08000","Colorado","30","              Paper and allied products",162.5,187.4,215.7
"08000","Colorado","31","              Printing and publishing",1582.2,1681.5,1783.8
"08000","Colorado","32","              Chemicals and allied products",399.2,370.0,777.0
"08000","Colorado","33","              Petroleum and coal products",113.8,133.1,133.1
"08000","Colorado","34","              Rubber and miscellaneous plastics products",323.9,388.9,449.4
"08000","Colorado","35","              Leather and leather products",149.6,136.4,135.4
"08000","Colorado","36","      Transportation and public utilities",12192.5,13501.9,13579.3
"08000","Colorado","37","          Transportation",3796.3,4181.8,4339.6
"08000","Colorado","38","              Railroad transportation",511.3,512.3,407.5
"08000","Colorado","39","              Local and interurban passenger transit",165.7,190.5,233.3
"08000","Colorado","40","              Trucking and warehousing",1305.9,1435.2,1471.0
"08000","Colorado","41","              Water transportation",3.8,3.8,4.2
"08000","Colorado","42","              Transportation by air",1470.2,1651.2,1835.3
"08000","Colorado","43","              Pipelines, except natural gas",47.0,58.5,59.7
"08000","Colorado","44","              Transportation services",289.1,327.6,328.7
"08000","Colorado","45","          Communications",5890.3,6521.9,6593.0
"08000","Colorado","46","          Electric, gas, and sanitary services",2504.8,2796.9,2646.7
"08000","Colorado","47","      Wholesale trade",6435.0,7352.4,8349.1
"08000","Colorado","48","      Retail trade",10517.0,11533.7,12853.2
"08000","Colorado","49","      Finance, insurance, and real estate",22784.8,23664.7,25084.6
"08000","Colorado","50","          Depository institutions 3/",2407.4,2472.6,2128.1
"08000","Colorado","51","          Nondepository institutions 3/",504.4,567.7,843.7
"08000","Colorado","52","          Security and commodity brokers",645.8,826.5,1157.2
"08000","Colorado","53","          Insurance carriers",2244.7,2004.4,2126.3
"08000","Colorado","54","          Insurance agents, brokers, and services",668.4,677.3,707.9
"08000","Colorado","55","          Real estate",16214.1,16874.7,17819.1
"08000","Colorado","56","          Holding and other investment offices",355.4,293.0,302.3
"08000","Colorado","57","      Services",25871.2,27240.1,29628.5
"08000","Colorado","58","          Hotels and other lodging places",1302.0,1390.8,1441.5
"08000","Colorado","59","          Personal services",832.0,905.5,883.4
"08000","Colorado","60","          Business services 4/",6788.4,7251.5,8859.3
"08000","Colorado","61","          Automotive repair, services, and parking",1132.9,1201.4,1243.7
"08000","Colorado","62","          Miscellaneous repair services",401.2,385.6,397.5
"08000","Colorado","63","          Motion pictures",184.1,202.8,224.2
"08000","Colorado","64","          Amusement and recreation services",1490.5,1587.7,1809.0
"08000","Colorado","65","          Health services",6032.6,6129.7,6292.4
"08000","Colorado","66","          Legal services",1331.2,1338.5,1311.3
